Wall time,Step,Value
1683045958.0413136,6363,-0.037919268012046814
1683045979.3796103,6370,-0.02881728671491146
1683045997.6694326,6376,-0.03904138132929802
1683046071.665703,6400,-0.036517105996608734
1683046240.6115801,6455,-0.03151547908782959
1683046253.0533025,6459,-0.04067923128604889
1683046293.7592425,6472,-0.038546402007341385
1683046340.9054625,6487,-0.028930945321917534
1683046365.5677137,6495,-0.026051759719848633
1683046368.616207,6496,-0.030462423339486122
1683046381.0160365,6500,-0.033887993544340134
1683046412.4540257,6510,-0.04412299022078514
1683046444.0912726,6520,-0.040781766176223755
1683046447.2405624,6521,-0.033902209252119064
1683046450.3635492,6522,-0.029297692701220512
1683046475.3426332,6530,-0.03414468094706535
1683046538.0948968,6550,-0.030749259516596794
1683046613.699119,6574,-0.04526783525943756
1683046636.133034,6581,-0.04961246997117996
1683046645.536777,6584,-0.03572767972946167
1683046677.2054873,6594,-0.02602112479507923
1683046705.8117125,6603,-0.03606390208005905
1683046715.3428023,6606,-0.024569649249315262
1683046747.4424093,6616,-0.0376262441277504
1683046763.4525568,6621,-0.03269586339592934
1683046878.1990402,6657,-0.02783278562128544
1683046907.0274925,6666,-0.026312261819839478
1683046913.298912,6668,-0.029875678941607475
1683046925.9380255,6672,-0.04878709837794304
1683046945.2462537,6678,-0.04174729809165001
1683046955.020009,6681,-0.03705675154924393
1683046977.7066698,6688,-0.03596925735473633
1683047003.614598,6696,-0.03072388842701912
1683047013.393963,6699,-0.02903938479721546
1683047039.2370489,6707,-0.034518033266067505
1683047052.3141532,6711,-0.04061589390039444
1683047065.1989336,6715,-0.027492642402648926
1683047139.608578,6738,-0.03252178803086281
1683047152.3471391,6742,-0.04350673779845238
1683047174.6430047,6749,-0.03673752397298813
1683047187.4275715,6753,-0.02804761379957199
1683047223.0869443,6764,-0.04340098053216934
1683047262.0218303,6776,-0.036166246980428696
1683047313.794741,6792,-0.03080904297530651
1683047395.1180196,6817,-0.026059115305542946
1683047443.9777865,6832,-0.033358875662088394
1683047489.9730287,6846,-0.04241412505507469
1683047516.0817335,6854,-0.02811668999493122
1683047542.271624,6862,-0.013613350689411163
1683047561.5337782,6868,-0.04101338982582092
1683047564.8269038,6869,-0.04058796167373657
1683047649.933003,6895,-0.03687732666730881
1683047695.3294039,6909,-0.04505007714033127
1683047777.9744945,6934,-0.029801487922668457
1683047834.3447673,6951,-0.031250741332769394
1683047874.266589,6963,-0.05034000799059868
1683047884.203928,6966,-0.041866742074489594
1683047904.0358326,6972,-0.04259553179144859
1683047963.4762373,6990,-0.029371559619903564
1683047970.0136156,6992,-0.04459671676158905
1683048029.0316734,7010,-0.028870483860373497
1683048042.0763018,7014,-0.028819387778639793
1683048111.3613625,7035,-0.0389091782271862
1683048124.9191053,7039,-0.010402679443359375
1683048148.2364042,7046,-0.02903158776462078
1683048191.3960533,7059,-0.025492841377854347
1683048211.566261,7065,-0.04164606332778931
1683048257.8292558,7079,-0.040399592369794846
1683048297.7857544,7091,-0.03916699066758156
1683048348.0806336,7106,-0.02972765639424324
1683048374.6746879,7114,-0.039056628942489624
1683048377.976663,7115,-0.03529856726527214
1683048450.4631567,7137,-0.03812818601727486
1683048463.867747,7141,-0.03258979693055153
1683048510.3113818,7155,-0.03206661716103554
1683048550.1971447,7167,-0.030119014903903008
1683048553.5471866,7168,-0.02598627656698227
1683048576.968488,7175,-0.008938757702708244
1683048623.0840013,7189,-0.03283427655696869
1683048643.4237242,7195,-0.04308243468403816
1683048666.5823734,7202,-0.036219168454408646
1683048673.1878297,7204,-0.003373985644429922
1683048703.0069644,7213,-0.01391570083796978
1683048709.6119819,7215,-0.03768959268927574
1683048712.9402797,7216,-0.03285294771194458
1683048776.0683277,7235,-0.028898494318127632
1683048785.9545994,7238,-0.03929007798433304
1683048815.9365911,7247,-0.027247782796621323
1683048859.5421376,7260,-0.03666862100362778
1683048940.986843,7284,-0.0321543850004673
1683048994.783989,7300,-0.03400861844420433
1683049031.8607368,7311,-0.036119770258665085
1683049092.9773133,7329,-0.030002601444721222
1683049126.6956842,7339,-0.025718068704009056
1683049129.9870205,7340,-0.03726575896143913
1683049150.0933595,7346,-0.030066225677728653
1683049174.1496851,7353,-0.020552368834614754
1683049187.7618916,7357,-0.027783505618572235
1683049191.236393,7358,-0.02844102866947651
1683049194.6076436,7359,-0.02710403874516487
1683049269.1259644,7381,-0.022777238860726357
1683049272.474863,7382,-0.027756625786423683
1683049286.0166454,7386,-0.039353061467409134
1683049292.6557207,7388,-0.026660801842808723
1683049323.3378017,7397,-0.030398637056350708
1683049336.956518,7401,-0.039323870092630386
1683049435.5174103,7430,-0.028009342029690742
1683049438.9460142,7431,-0.03724590688943863
1683049469.6698833,7440,-0.046703219413757324
1683049480.0149133,7443,-0.03004702553153038
1683049504.1179852,7450,-0.02669132500886917
1683049538.7445178,7460,-0.030308376997709274
1683049542.2221766,7461,-0.04926656559109688
1683049549.0568795,7463,-0.03238123655319214
1683049566.2269533,7468,-0.03056633099913597
1683049586.9652514,7474,-0.02586713247001171
1683049600.6745372,7478,-0.04171375185251236
1683049607.559975,7480,-0.023680465295910835
1683049662.8317933,7496,-0.03728345409035683
1683049683.466398,7502,-0.028315648436546326
1683049686.9759548,7503,-0.024423517286777496
1683049714.9842505,7511,-0.027325451374053955
1683049780.2459733,7530,-0.018663564696907997
1683049839.1873212,7547,-0.014454293996095657
1683049938.6272216,7573,-0.014142715372145176
1683050018.4687307,7596,-0.03957869112491608
1683050063.6680937,7609,-0.0359199084341526
1683050074.1345367,7612,-0.02752687595784664
1683050182.3256202,7643,-0.02648584544658661
1683050185.8496017,7644,-0.027342775836586952
1683050242.3720734,7660,-0.031190194189548492
1683050245.8293157,7661,-0.04374823346734047
1683050281.157416,7671,-0.03478317707777023
1683050291.843645,7674,-0.03898687660694122
1683050298.9625397,7676,-0.02990025281906128
1683050338.6316822,7687,-0.013196723535656929
1683050359.7255661,7693,-0.039449140429496765
1683050370.4184477,7696,-0.03656378388404846
1683050384.5456235,7700,-0.03953533247113228
1683050448.2764754,7718,-0.030357839539647102
1683050451.7534149,7719,-0.04358475282788277
1683050465.964482,7723,-0.0357946939766407
1683050476.6506705,7726,-0.03460860252380371
1683050483.845153,7728,-0.037164878100156784
1683050533.7644422,7742,-0.035455331206321716
1683050548.0500636,7746,-0.03999785706400871
1683050587.875097,7757,-0.02734949067234993
1683050598.8449838,7760,-0.03527885675430298
1683050671.2232397,7780,-0.032903410494327545
1683050700.1811502,7788,-0.03917090594768524
1683050736.8911736,7798,-0.0255303792655468
1683050740.5605278,7799,-0.023291850462555885
1683050780.6943052,7810,-0.03790835663676262
1683050865.5234578,7833,-0.02554340474307537
1683050883.9501095,7838,-0.0234358049929142
1683050946.3053856,7855,-0.014049889519810677
1683051106.9300275,7899,-0.030921613797545433
1683051110.5745897,7900,-0.022945519536733627
1683051125.040718,7904,-0.03135994076728821
1683051139.5634804,7908,-0.03396475687623024
1683051205.0499098,7926,-0.024935174733400345
1683051226.8826659,7932,-0.031441058963537216
1683051383.2691503,7975,-0.03813735023140907
1683051412.9844365,7983,-0.016903141513466835
1683051442.5869517,7991,-0.01413266733288765
1683051446.2608182,7992,-0.03347174823284149
1683051509.5939693,8009,-0.03482761234045029
1683051558.6004434,8022,-0.029456526041030884
1683051573.496889,8026,-0.028452839702367783
1683051614.5286021,8037,-0.03480968996882439
1683051659.4335127,8049,-0.046225566416978836
1683051670.7197394,8052,-0.038019198924303055
1683051678.3531172,8054,-0.039821308106184006
1683051693.4488876,8058,-0.043384622782468796
1683051723.6794074,8066,-0.03978760913014412
1683051949.657053,8126,-0.02215767465531826
1683051971.7933862,8132,-0.038346126675605774
1683051975.4600906,8133,-0.02113369293510914
1683052039.3104038,8150,-0.04403119534254074
1683052065.5843654,8157,-0.02381233125925064
1683052152.1431365,8180,-0.02672874741256237
1683052167.6266577,8184,-0.028899850323796272
1683052209.7931063,8195,-0.03663036599755287
1683052221.226202,8198,-0.03259434551000595
1683052286.0675461,8215,-0.02772318758070469
1683052308.7646596,8221,-0.022091692313551903
1683052358.5748153,8234,-0.039519380778074265
1683052434.9656007,8254,-0.038123004138469696
1683052469.1507537,8263,-0.03802628442645073
1683052530.0602965,8279,-0.04360555484890938
1683052537.697903,8281,-0.03239556401968002
1683052571.8328202,8290,-0.03611394390463829
1683052606.3947585,8299,-0.033205896615982056
1683052636.9751456,8307,-0.033469147980213165
1683052713.0706208,8327,-0.042253732681274414
1683052720.7862723,8329,-0.03438429534435272
1683052732.412082,8332,-0.03804618492722511
1683052740.1831756,8334,-0.040061432868242264
1683052763.3091176,8340,-0.03758905082941055
1683052809.6568766,8352,-0.02391103096306324
1683052813.4997997,8353,-0.04606430232524872
1683052840.4767845,8360,-0.044027235358953476
1683052852.216854,8363,0.0152573948726058
1683052871.5870535,8368,-0.02705955319106579
1683052898.7684486,8375,-0.020893465727567673
1683052906.5086472,8377,-0.02192886732518673
1683053104.2628322,8428,-0.030303016304969788
1683053147.5571244,8439,-0.041101567447185516
1683053159.3608463,8442,-0.04012877121567726
1683053178.8447359,8447,-0.03320219740271568
1683053240.922687,8463,-0.04312578961253166
1683053256.6158686,8467,-0.03806476667523384
1683053260.5033362,8468,-0.03893014416098595
1683053268.2356856,8470,-0.04006177932024002
1683053307.0913897,8480,-0.03646405041217804
1683053322.691103,8484,-0.023695819079875946
1683053338.119983,8488,-0.04045495018362999
1683053372.8855882,8497,-0.042594678699970245
1683053376.77042,8498,-0.010506168939173222
1683053395.978806,8503,-0.022408464923501015
1683053411.7614431,8507,-0.031169505789875984
1683053415.6474495,8508,-0.0302180927246809
1683053473.894521,8523,-0.03388750180602074
1683053594.8028529,8554,-0.04033643752336502
1683053642.104477,8566,-0.023945815861225128
1683053670.0577245,8573,-0.03316323459148407
1683053689.71394,8578,-0.02165166102349758
1683053744.8717337,8592,-0.0323331393301487
1683053780.3577623,8601,-0.02921949326992035
1683053839.7550187,8616,-0.044267721474170685
1683053883.140269,8627,-0.017018897458910942
1683053910.819393,8634,-0.04410886764526367
1683053914.7296004,8635,-0.025813838467001915
1683053950.171685,8644,-0.030872821807861328
1683054099.6768653,8682,-0.02878396213054657
1683054111.4276493,8685,-0.03210343047976494
1683054119.2954051,8687,-0.0372520312666893
1683054130.9652302,8690,-0.023409081622958183
1683054134.9067605,8691,-0.021173575893044472
1683054150.6155024,8695,-0.03504950553178787
1683054277.4796338,8727,-0.03155339136719704
1683054332.976886,8741,-0.03205516189336777
1683054440.0221758,8768,-0.04518112912774086
1683054463.7886174,8774,-0.03258005902171135
1683054479.7766051,8778,-0.043147314339876175
1683054550.8931968,8796,-0.036138370633125305
1683054571.504299,8801,-0.03564838320016861
1683054631.418393,8816,-0.030358998104929924
1683054643.3102372,8819,-0.034436143934726715
1683054655.2146935,8822,-0.027999479323625565
1683054738.327093,8843,-0.030424008145928383
1683054782.2447326,8854,-0.034574463963508606
1683054834.2444396,8867,-0.026704398915171623
1683054838.2174203,8868,-0.034353215247392654
1683054878.097469,8878,-0.024821791797876358
1683054890.1324155,8881,-0.03458952531218529
1683054906.0806756,8885,-0.00894803274422884
1683054974.0353644,8902,-0.03719620779156685
1683054982.0717673,8904,-0.020554957911372185
1683054994.1048691,8907,-0.022074922919273376
1683055078.0157645,8928,-0.033591128885746
1683055085.9825132,8930,-0.05898560583591461
1683055106.1063778,8935,-0.037642236799001694
1683055150.38885,8946,-0.030259402468800545
1683055182.6933835,8954,-0.02948104217648506
1683055198.7531755,8958,-0.02761170081794262
1683055267.329225,8975,-0.010899553075432777
1683055291.6019945,8981,-0.025317983701825142
1683055332.0402038,8991,-0.037743937224149704
1683055340.134341,8993,-0.026703836396336555
1683055364.250709,8999,-0.003786546178162098
1683055384.414975,9004,-0.02730868011713028
1683055404.8078077,9009,-0.03685480356216431
1683055416.947838,9012,-0.02966209314763546
1683055478.3429472,9027,-0.02870621159672737
1683055482.3677058,9028,-0.03123272955417633
1683055591.411246,9055,-0.02509130723774433
1683055623.8583348,9063,-0.021749025210738182
1683055664.6965663,9073,-0.026654323562979698
1683055709.1465583,9084,-0.020714880898594856
1683055794.1724088,9105,-0.04279410094022751
1683055862.6289308,9122,-0.0331747904419899
1683055866.6563382,9123,-0.02286529913544655
1683055995.937891,9155,-0.028143735602498055
1683056000.051188,9156,-0.01925245299935341
1683056024.0443826,9162,-0.02837172895669937
1683056234.493168,9214,-0.027264412492513657
1683056242.650099,9216,-0.03532218933105469
1683056270.7350125,9223,-0.023830212652683258
1683056282.839189,9226,-0.03196602314710617
1683056310.9917839,9233,-0.0379101000726223
1683056420.027414,9260,-0.036055415868759155
1683056503.712249,9281,-0.02454349398612976
1683056544.415951,9291,-0.0264541357755661
1683056608.5874152,9307,-0.039762724190950394
1683056616.5951722,9309,-0.03540099784731865
1683056624.6032002,9311,-0.03233299404382706
1683056644.6091676,9316,-0.02301413007080555
1683056773.5914714,9348,-0.04456797614693642
1683056793.9342656,9353,-0.021833589300513268
1683056838.2165942,9364,-0.0290021151304245
1683056842.2042544,9365,-0.027261584997177124
1683056846.270955,9366,-0.027884287759661674
1683056858.4552953,9369,-0.029734579846262932
1683056923.1293747,9385,-0.042067620903253555
1683057043.992394,9412,-0.04101079702377319
1683057056.1535144,9415,-0.048420559614896774
1683057137.145615,9435,-0.045422088354825974
1683057161.6303687,9441,-0.026053698733448982
1683057165.6720734,9442,-0.038427822291851044
1683057271.6586797,9468,-0.027288632467389107
1683057300.1511936,9475,-0.033153560012578964
1683057328.6532722,9482,-0.03711111843585968
1683057462.7700226,9515,-0.020175965502858162
1683057474.936021,9518,-0.03581960126757622
1683057552.576966,9537,-0.01692650280892849
1683057556.7110484,9538,-0.03771677985787392
1683057593.3453984,9547,-0.03542778640985489
1683057621.7425337,9554,-0.03037387691438198
1683057634.0034647,9557,-0.020964041352272034
1683057662.713689,9564,-0.035105083137750626
1683057675.1559649,9567,-0.02783173695206642
1683057753.1180105,9586,-0.04022711142897606
1683057765.3996015,9589,-0.02607318013906479
1683057810.6033309,9600,-0.04269152879714966
1683057855.7094202,9611,-0.03306505084037781
1683057896.7881644,9621,-0.04107952490448952
1683057905.014904,9623,-0.04078168794512749
1683057909.115792,9624,-0.04104742407798767
1683057921.437894,9627,-0.010764597915112972
1683058019.194792,9651,-0.03216361254453659
1683058039.7103517,9656,-0.04484093561768532
1683058043.8310685,9657,-0.019480323418974876
1683058060.306884,9661,-0.03279935196042061
1683058138.2935722,9680,-0.05062209814786911
1683058142.4769456,9681,-0.00958079844713211
1683058179.9814928,9690,-0.043685246258974075
1683058213.1191802,9698,-0.04692021757364273
1683058262.526043,9710,-0.03591766953468323
1683058415.043316,9747,-0.033625997602939606
1683058427.3804603,9750,-0.038491711020469666
1683058464.5074158,9759,-0.04156363010406494
1683058468.5980785,9760,-0.03215119615197182
1683058493.3736165,9766,-0.036770306527614594
1683058501.6201308,9768,-0.038197409361600876
1683058538.831072,9777,-0.020401300862431526
1683058683.6595283,9812,-0.04228616878390312
1683058704.2325423,9817,-0.029084039852023125
1683058799.7190948,9840,-0.03901483118534088
1683058812.2066724,9843,-0.022108035162091255
1683058824.7314682,9846,-0.03295998275279999
1683058862.349293,9855,-0.0253027081489563
1683058979.2506359,9883,-0.02369646728038788
1683059080.302351,9907,-0.03283137455582619
1683059122.1131582,9917,0.010334912687540054
1683059352.8382418,9972,-0.04300381615757942
1683059378.141277,9978,-0.05041952803730965
1683059395.0337396,9982,-0.04061710834503174
1683059407.7512054,9985,-0.042051613330841064
1683059454.129314,9996,-0.027473250404000282
1683059466.6719534,9999,-0.028172936290502548
